channel_name,video_id,url,title,description,published_at,channel_title,tags,category_id,live_broadcast_content,duration,view_count,like_count,favorite_count,comment_count,upload_status,privacy_status,topic_categories,actual_start_time,actual_end_time,concurrent_viewers,archive_end_time
뉴스TVCHOSUN,bvYERDWUeRo,https://www.youtube.com/watch?v=bvYERDWUeRo,"[🥊류병수의 강펀치] 강전애 ""정성호 법무부장관이 교도관들한테 별도로 요청한 이유는..."" Ep. 408","#윤석열 #정성호 #강제체포 [TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T09:43:38Z,뉴스TVCHOSUN,"['조국', '홍준표', '조국 입시 비리', '조국 죄명', '조국 운세', '뉴스타파 조국', '조국 사태', '최강욱', '조국 사면', '사면', '이재명', '문재인 정청래', '그알 이재명', '이재명 성 소수자', '이재욱', '이재명 단식투쟁', '이재명 단식 이유', '이재명 ai', '이재명 쎄쎄', '리 짜이 밍', '이재명 무당', '관세', '이재명 관세', '조국 이재명', '이재명 문재인', '문재인', '이재명 지지율', '윤석열 이재명', '윤석열', '광복절', '광복절 특사 명단', '광복절 특사 음주', '광복절 집회', '광복절 전야제', '광복절 특사', '박찬대', '문재인 중국 식당', '이언주 문재인', '문재인 트위터', '정청래', '문재인 김어준', '김어준', '홍준표 문재인', '윤석열 변호인단', '윤석열 체포 실패', '특검 브리핑', '윤석열 처벌', '윤석열 영장', '윤석열 체포', '윤석열 구속 영장', '강펀치', '류병수의강펀치', '류병수', '박상수', '강전애', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브', '실시간', 'tv조선', 'CRPT', '교도관', '보디캠', '김계리']",25,none,PT16M24S,3746,164,0,41,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,8MrRtl82-Ys,https://www.youtube.com/watch?v=8MrRtl82-Ys,"[🥊류병수의 강펀치] 강전애 ""이춘석 의원이 증권사에서 대출까지 받아서 투자를 했는데 이건 엄청난 하이리스크거든요"" Ep. 408","#이춘석 #정청래 #수혜주 [TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T09:43:34Z,뉴스TVCHOSUN,"['조국', '홍준표', '조국 입시 비리', '조국 죄명', '조국 운세', '뉴스타파 조국', '조국 사태', '최강욱', '조국 사면', '사면', '이재명', '문재인 정청래', '그알 이재명', '이재명 성 소수자', '이재욱', '이재명 단식투쟁', '이재명 단식 이유', '이재명 ai', '이재명 쎄쎄', '리 짜이 밍', '이재명 무당', '관세', '이재명 관세', '조국 이재명', '이재명 문재인', '문재인', '이재명 지지율', '윤석열 이재명', '윤석열', '광복절', '광복절 특사 명단', '광복절 특사 음주', '광복절 집회', '광복절 전야제', '광복절 특사', '문재인 사주', '박찬대', '문재인 중국 식당', '이언주 문재인', '문재인 트위터', '우원식', '정청래', '문재인 김어준', '김어준', '홍준표 문재인', '윤석열 변호인단', '윤석열 체포 실패', '특검 브리핑', '윤석열 처벌', '윤석열 영장', '윤석열 체포', '윤석열 구속 영장', '강펀치', '류병수의강펀치', '류병수', '박상수', '강전애', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브', '실시간', 'tv조선', '스테이블코인']",25,none,PT10M29S,2013,62,0,6,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,JkquiPiuN7A,https://www.youtube.com/watch?v=JkquiPiuN7A,"[🥊류병수의 강펀치] 박상수 ""명청 교체기에 조국을 사면해서 천하삼분지계를 열기 시작했다"" Ep. 408","#이재명 #정청래 #조국 [TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T09:43:30Z,뉴스TVCHOSUN,"['조국', '홍준표', '조국 입시 비리', '조국 죄명', '조국 운세', '뉴스타파 조국', '조국 사태', '최강욱', '조국 사면', '사면', '이재명', '문재인 정청래', '그알 이재명', '이재명 성 소수자', '이재욱', '이재명 단식투쟁', '이재명 단식 이유', '이재명 ai', '이재명 쎄쎄', '리 짜이 밍', '이재명 무당', '관세', '이재명 관세', '조국 이재명', '이재명 문재인', '문재인', '이재명 지지율', '윤석열 이재명', '윤석열', '광복절', '광복절 특사 명단', '광복절 특사 음주', '광복절 집회', '광복절 전야제', '광복절 특사', '문재인 사주', '박찬대', '문재인 중국 식당', '이언주 문재인', '문재인 트위터', '우원식', '정청래', '문재인 김어준', '김어준', '홍준표 문재인', '윤석열 변호인단', '윤석열 체포 실패', '특검 브리핑', '윤석열 처벌', '윤석열 영장', '윤석열 체포', '윤석열 구속 영장', '강펀치', '류병수의강펀치', '류병수', '박상수', '강전애', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브', '실시간', 'tv조선']",25,none,PT43M27S,16340,503,0,61,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,RbupKJFO0pk,https://www.youtube.com/watch?v=RbupKJFO0pk,"강전애 ""김건희 특검, 인권보호 수사 규칙을 선택적으로 인권을 쓰고 있다"" [🥊류병수의 강펀치] #shorts","#윤석열 #특검 #류병수의강펀치 [TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T09:38:48Z,뉴스TVCHOSUN,"['TV조선', '티비조선', '조선일보', '종편', '종합편성', 'TV조선뉴스', '뉴스', '뉴스프로그램', 'NEWS', '채널19', 'CH19', '뉴스9', '뉴스7', '윤정호', '포커스', '윤우리', '강펀치', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브', '윤석열', '대통령', '김건희', '여사', '영부인', '특검', '포토라인', '김건희특검', '체포영장', '체포', '교도소', '런닝', '난닝구', '속옷', '최순실', '조국', '법무부', '강제구인', '기소', '구속', '영장청구', '윤석열김건희', '윤석열부부', '김건희윤석열', '박상수', '강전애', '류병수', '류병수의강펀치']",25,none,PT56S,21201,937,0,12,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,oBaNTJaT95Y,https://www.youtube.com/watch?v=oBaNTJaT95Y,[빠른뉴스 쨉] 전국 초등학생 학부모 초긴장 !!일본 변호사 명의로 초등학교에 '황산 테러' 협박!! 경찰 수사 중!! #shorts,#빠른뉴스쨉 #초등학교 #황산,2025-08-08T09:19:52Z,뉴스TVCHOSUN,"['TV조선', '티비조선', '조선일보', '종편', '종합편성', 'TV조선뉴스', '뉴스', '뉴스프로그램', 'NEWS', '채널19', 'CH19', '뉴스9', '뉴스7', '윤정호', '포커스', '윤우리', '강펀치', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브']",25,none,PT1M16S,4009,33,0,3,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,Nzswb2coHJA,https://www.youtube.com/watch?v=Nzswb2coHJA,[빠른뉴스 쨉] 전국 초등학생 학부모 초긴장 !!일본 변호사 명의로 초등학교에 '황산 테러' 협박!! 경찰 수사 중!!,"학생들에게 '황산 테러'를 하겠다고 협박하는 팩스를 받았다는 신고가 접수돼 경찰이 수사에 나섰습니다. 경찰에 따르면 어제(7일) 낮 가라사와 다카히로라는 일본 변호사 명의로 '오후 1시 43분 학생들에게 황산 테러를 하겠다'는 내용의 팩스를 받았다는 112 신고가 접수됐습니다. 경찰은 교육 시설에 대한 순찰을 강화하고 일선 학교에 이 사실을 알려 주의를 당부하는 한편, 만일의 상황에 대비하고 있습니다. #빠른뉴스쨉 #초등학교 #황산 [TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T09:12:27Z,뉴스TVCHOSUN,"['TV조선', '티비조선', '조선일보', '종편', '종합편성', 'TV조선뉴스', '뉴스', '뉴스프로그램', 'NEWS', '채널19', 'CH19', '뉴스9', '뉴스7', '윤정호', '포커스', '윤우리', '강펀치', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브']",25,none,PT1M35S,860,7,0,2,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,OBrwZ646Nl0,https://www.youtube.com/watch?v=OBrwZ646Nl0,"[🔴이슈PLAY] 위안부 후원금 횡령 윤미향·입시 비리 조국, 특별사면 대상에 올랐다","광복절 특별사면 대상자 명단에 조국 전 대표 부부와 최강욱, 윤미향 전 의원 등이 포함된 것으로 전해졌습니다. 사면 대상은 다음 주 화요일 국무회의를 거쳐 이 대통령이 최종 결정하는데, 정치권에선 후폭풍이 불 조짐을 보이고 있습니다. [TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T09:11:44Z,뉴스TVCHOSUN,"['러시아', '우크라이나', '전쟁', '트럼프', '러시아 우크라이나 전쟁', '우크라이나 러시아 전쟁', '우크라이나 전쟁', '러시아 전쟁', '우크라이나 드론', '러시아 드론', '미국 우크라이나', '미국 러시아', '러시아 우크라이나', '우크라이나 러시아', '푸틴', '푸틴 트럼프', '트럼프 푸틴', '핵잠수함', '미국 핵잠수함', '러시아 핵잠수함', '러시아 미국 전쟁', '러시아 징집', '러시아 미국', '우크라이나 징집', '러시아 트럼프', '우크라이나 페미', '우크라이나 페미근황', '우크라이나 용병']",25,none,PT3H10M55S,8001,84,0,24,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",2025-08-08T05:39:07Z,2025-08-08T08:49:59Z,N/A,N/A
뉴스TVCHOSUN,EwOdePXrh_s,https://www.youtube.com/watch?v=EwOdePXrh_s,"광복절 조국 사면도 결국 '어심' 작품? ""김어준의 '뉴스 공작' 아닌가?!!"" [엄튜브]","조국 전 조국혁신당 대표 사면 추진 움직임이 일고 있는 가운데, 송언석 국민의힘 비상대책위원장 겸 원내대표가 ""단순히 정치 흥정을 넘어 조국 일가족은 아무런 죄가 없다고 세뇌시킨 김어준 류의 그릇된 인식을 반영하는 최악의 정치 사면""이라고 비판했습니다. #엄튜브 #이재명 #조국 #김어준 [TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T09:10:28Z,뉴스TVCHOSUN,"['TV조선', '티비조선', '조선일보', '종편', '종합편성', 'TV조선뉴스', '뉴스', '뉴스프로그램', 'NEWS', '채널19', 'CH19', '뉴스9', '뉴스7', '윤정호', '포커스', '윤우리', '강펀치', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브']",25,none,PT15M58S,1449,49,0,13,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,VG3eZphVX3I,https://www.youtube.com/watch?v=VG3eZphVX3I,"""이화영의 절망이 깊어지면 깊어질수록 어떤 선택을 할 수 있을지"" [🥊류병수의 강펀치] #shorts","#조국 #특별사면 #류병수의강펀치 [TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T08:59:48Z,뉴스TVCHOSUN,"['TV조선', '티비조선', '조선일보', '종편', '종합편성', 'TV조선뉴스', '뉴스', '뉴스프로그램', 'NEWS', '채널19', 'CH19', '뉴스9', '뉴스7', '윤정호', '포커스', '윤우리', '강펀치', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브', '조국', '정경심', '최강욱', '윤미향', '사면', '특별사면', '광복절특사', '특사', '입시비리', '위안부', '횡령', '광복절', '이재명', '대통령', '문재인', '친문', '정청래', '민주당', '더불어민주당', '법무부', '정성호', '류병수', '강전애', '박상수', '류병수의강펀치']",25,none,PT55S,28873,745,0,24,processed,public,['https://en.wikipedia.org/wiki/Politics'],N/A,N/A,N/A,N/A
뉴스TVCHOSUN,4LvzUSxyy_o,https://www.youtube.com/watch?v=4LvzUSxyy_o,"'위안부 횡령' 윤미향 광복절 특사 대상!! ""이용수 할머니 2차 가해하는 것"" [엄튜브]","일본군 종군위안부 피해자 할머니들의 후원금을 횡령하는 등 8개 혐의로 기소돼 징역 1년 6개월에 집행유예 3년이 확정된 윤미향 전 국회의원이 광복절 특별사면 대상에 올랐습니다 이와 관련해 조수진 전 국민의힘 의원은 ""이용수 할머니와 같은 위안부 할머니들에게 2차 가해를 하는 것""이라고 비판했습니다 #엄튜브 #윤미향 #위안부 [TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T08:52:46Z,뉴스TVCHOSUN,"['TV조선', '티비조선', '조선일보', '종편', '종합편성', 'TV조선뉴스', '뉴스', '뉴스프로그램', 'NEWS', '채널19', 'CH19', '뉴스9', '뉴스7', '윤정호', '포커스', '윤우리', '강펀치', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브']",25,none,PT12M28S,2182,120,0,49,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,bBJwfoSmRHU,https://www.youtube.com/watch?v=bBJwfoSmRHU,"'위안부 횡령' 윤미향 광복절 특사 대상!! ""이용수 할머니 2차 가해하는 것"" [엄튜브] #shorts","일본군 종군위안부 피해자 할머니들의 후원금을 횡령하는 등 8개 혐의로 기소돼 징역 1년 6개월에 집행유예 3년이 확정된 윤미향 전 국회의원이 광복절 특별사면 대상에 올랐습니다 이와 관련해 조수진 전 국민의힘 의원은 ""이용수 할머니와 같은 위안부 할머니들에게 2차 가해를 하는 것""이라고 비판했습니다 #엄튜브 #윤미향 #위안부 [TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T08:51:01Z,뉴스TVCHOSUN,"['TV조선', '티비조선', '조선일보', '종편', '종합편성', 'TV조선뉴스', '뉴스', '뉴스프로그램', 'NEWS', '채널19', 'CH19', '뉴스9', '뉴스7', '윤정호', '포커스', '윤우리', '강펀치', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브']",25,none,PT1M7S,5550,250,0,13,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,baPiV-kHGRA,https://www.youtube.com/watch?v=baPiV-kHGRA,"광복절 조국 사면도 결국 '어심' 작품? ""김어준의 '뉴스 공작' 아닌가?!!"" [엄튜브]#shorts",#엄튜브 #이재명 #조국 #김어준 #광복절특사,2025-08-08T08:44:01Z,뉴스TVCHOSUN,[],25,none,PT1M42S,4291,143,0,8,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,YyyuTDoUL_o,https://www.youtube.com/watch?v=YyyuTDoUL_o,"안철수 ""극단 세력 대변자, 대구·경북에 표 맡긴 듯 손 벌려"" [티조Clip]","[TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다. 👍🏻 공식 홈페이지 http://news.tvchosun.com/ 👍🏻 공식 페이스북 https://www.facebook.com/tvchosunnews/ 👍🏻 공식 트위터 https://twitter.com/TVChosunNews * 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)",2025-08-08T08:41:23Z,뉴스TVCHOSUN,"['TV조선', '티비조선', '조선일보', '종편', '종합편성', 'TV조선뉴스', '뉴스', '뉴스프로그램', 'NEWS', '채널19', 'CH19', '뉴스9', '뉴스7', '윤정호', '포커스', '윤우리', '강펀치', 'TVCHOSUN', 'LIVE', '티비조선라이브', 'TV조선라이브', 'tv조선', 'tv조선뉴스', 'news', '이재명', '이재명 지지율', '이재명 포스코', '이재명 휴가', '윤석열', '윤석열 체포영장', '윤석열 구속', '이춘석', '이춘석 주식', '이춘석 특검', '이춘석 제명', '정청래', '정청래 김어준', '김병기', '송언석', '송언석 사면요청', '김문수', '안철수', '박찬대', '강유정', '강유정 브리핑', '윤상현', '장동혁', '조경태', '홍준표', '한동훈', '문재인', '조국', '조국 사면', '김어준', '전한길', '김건희', '김건희 특검', '김건희 출석', '주진우', '신동욱', '이준석', '최동석', '강선우', '김영선', '트럼프', '공천', '관세', '특검', '필리버스터', '노란봉투법', '주식', '부동산', '청문회', '코스피', '차명 주식', '사면', '국민의힘', '국민의힘 전당대회', '더불어민주당']",25,none,PT7M15S,11485,264,0,436,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
뉴스TVCHOSUN,p2ZfNaNXfxY,https://www.youtube.com/watch?v=p2ZfNaNXfxY,"[🔴 무조건 간다 LIVE] 조경태 ""김문수, 후보 사퇴하고 정계 은퇴해야""","조경태 국민의힘 당대표 후보가 8일 김문수 후보를 향해 “국민 공감 능력 1도 없는 이런 후보는 자격이 없다”며 “당장 후보직을 사퇴하고 정계 은퇴를 요청한다”고 말했습니다. 조경태 후보는 이날 국회 소통관에서 기자회견을 열어 “계엄으로 죽은 사람이 없다, 다친 사람이 없다는 김 후보의 발언은 국민 상처를 짓밟는 망언”이라며 “도저히 참을 수 없고 용납할 수 없는 발언”이라고 지적했는데요. 현장을 무조건 간다 라이브에서 확인하세요. #티비조선 #무조건간다 #조경태 TV조선 뉴스·시사 프로그램｜유튜브 라이브 방송시간] 📡 월~금 06:50 강스라이팅 (유튜브) 📡 월~금 07:30 뉴스퍼레이드 📡 월 08:40 네트워크 매거진 📡 월~금 09:00 신통방통 📡 월~금 10:20 류병수의 강펀치 (유튜브) 📡 월~금 13:00 보도본부 핫라인 📡 월~금 14:30 사건파일 24 📡 월~금 17:20 시사쇼 정치다 📡 월~금 21:00 뉴스9 📡 토~일 14:00 뉴스현장 📡 토~일 17:40 시사쇼 정치다 📡 토~일 19:00 뉴스7 [Ch.19] 사실을 보고 진실을 말합니다.",2025-08-08T08:38:26Z,뉴스TVCHOSUN,[],25,none,PT5H28S,5692,145,0,28,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",2025-08-08T02:52:08Z,2025-08-08T07:52:28Z,N/A,N/A
